,FID,SHAPE,date,end_,id,latitude,longitude,start,title,total_atte,type,service_area,num_vehicles,av_ratio,dist_to_highway
254,255,"{'x': -13052073.316877907, 'y': 3863484.8727673753, 'spatialReference': {'wkid': 102100, 'latestWkid': 3857}}",2018-05-19,11:00:00,49957,32.7599527,-117.2487695,07:00:00,treasure run 5k/10k,400,athletic,1154273.0381317206,1811,0.22087244616234125,1327.420511215024
255,256,"{'x': -13038475.852584543, 'y': 3861824.698536065, 'spatialReference': {'wkid': 102100, 'latestWkid': 3857}}",2018-05-17,19:30:00,50046,32.7474103,-117.1266214,15:00:00,north park thursday market,970,farmers,16069486.831794485,32584,0.029769211883132828,402.40919713342504
256,257,"{'x': -13051653.486550327, 'y': 3861258.547653381, 'spatialReference': {'wkid': 102100, 'latestWkid': 3857}}",2018-05-16,20:00:00,50180,32.7431327,-117.2449981,16:00:00,ocean beach certified farmers market (wednesdays),1260,farmers,17576294.415293537,26559,0.047441545238902066,1508.4068125210351
257,258,"{'x': -13042312.189404054, 'y': 3857633.4358812296, 'spatialReference': {'wkid': 102100, 'latestWkid': 3857}}",2018-05-16,14:00:00,49802,32.715738,-117.1610838,11:00:00,curbside bites food truck markets - downtown lunch,330,farmers,4516797.592125815,15931,0.020714330550499028,684.2661748022521
258,259,"{'x': -13052720.918015596, 'y': 3868787.072960929, 'spatialReference': {'wkid': 102100, 'latestWkid': 3857}}",2018-05-15,19:00:00,50474,32.7999983,-117.254587,14:00:00,pacific beach tuesday farmers market,860,farmers,8995373.633749794,14633,0.0587712704161826,3384.51232589273
259,260,"{'x': -13042223.24513091, 'y': 3859704.750320469, 'spatialReference': {'wkid': 102100, 'latestWkid': 3857}}",2018-05-13,15:00:00,50556,32.7313918,-117.1602848,10:00:00,sunday artisan market,3020,farmers,12767307.614785042,23833,0.12671505895187346,492.38345981723285
260,261,"{'x': -13041067.32580241, 'y': 3861974.5260695233, 'spatialReference': {'wkid': 102100, 'latestWkid': 3857}}",2018-05-13,14:00:00,49920,32.7485423,-117.149901,09:00:00,2018 hillcrest farmers market (sundays),2400,farmers,7415300.031184129,15643,0.1534232564086173,534.8104904228812
261,262,"{'x': -13046076.791943701, 'y': 3862535.324132546, 'spatialReference': {'wkid': 102100, 'latestWkid': 3857}}",2018-05-13,16:30:00,50360,32.7527792,-117.1949018,09:00:00,old town artisans market,1100,farmers,7582233.092709851,3894,0.2824858757062147,268.2901361474861
262,263,"{'x': -13038765.76193441, 'y': 3861473.034851635, 'spatialReference': {'wkid': 102100, 'latestWkid': 3857}}",2018-05-12,22:00:00,50135,32.7447533,-117.1292257,18:00:00,ray at night (2nd saturday each month),540,farmers,21190920.885213513,42977,0.012564860274100101,757.0502075395566
263,264,"{'x': -13041324.538391447, 'y': 3859740.0642649727, 'spatialReference': {'wkid': 102100, 'latestWkid': 3857}}",2018-05-12,14:00:00,50696,32.7316586586,-117.15221158,13:00:00,living with animals: therapy dogs,62,museum,2698944.904524505,4003,0.015488383712215838,209.56020889808045
264,265,"{'x': -13040149.526434444, 'y': 3858293.1589316023, 'spatialReference': {'wkid': 102100, 'latestWkid': 3857}}",2018-05-12,19:00:00,50610,32.7207241046,-117.141656268,11:00:00,reader tacotopia 2018,2200,festival,1765955.1071888357,3032,0.7255936675461742,593.6590165815717
265,266,"{'x': -13038862.031030051, 'y': 3861964.0036673388, 'spatialReference': {'wkid': 102100, 'latestWkid': 3857}}",2018-05-12,22:00:00,50611,32.7484628,-117.1300905,11:00:00,sdccu festival of arts north park,35500,festival,8921797.070841402,22790,1.5577007459412022,666.5310856576381
266,267,"{'x': -13042520.078553108, 'y': 3967048.1390151773, 'spatialReference': {'wkid': 102100, 'latestWkid': 3857}}",2018-05-12,15:00:00,50623,33.5388536,-117.1629513,11:00:00,jacaranda flower fest,250,festival,10509703.49286047,8243,0.03032876379958753,28606.86643053055
267,268,"{'x': -13029324.577809049, 'y': 3836368.488181116, 'spatialReference': {'wkid': 102100, 'latestWkid': 3857}}",2018-05-12,14:00:00,50744,32.554871,-117.0444141,11:00:00,dia de san ysidro celebration,260,festival,12975818.691744823,13374,0.019440705847166142,219.78985454081337
268,269,"{'x': -13043528.764719337, 'y': 3858483.484048022, 'spatialReference': {'wkid': 102100, 'latestWkid': 3857}}",2018-05-12,12:00:00,50609,32.7221625063,-117.172012482,09:00:00,san diego brain tumor walk,550,athletic,9556278.107116608,17289,0.03181213488345191,649.8692777092282
269,270,"{'x': -13035510.50172489, 'y': 3861870.083371472, 'spatialReference': {'wkid': 102100, 'latestWkid': 3857}}",2018-05-12,13:00:00,50097,32.7477532,-117.0999832,09:00:00,city heights farmers market (every saturday),600,farmers,7070373.852642028,14797,0.04054875988376022,805.6311110202779
270,271,"{'x': -13046076.791943701, 'y': 3862535.324132546, 'spatialReference': {'wkid': 102100, 'latestWkid': 3857}}",2018-05-12,16:30:00,50359,32.7527792,-117.1949018,09:00:00,old town artisans market,1100,farmers,6696390.261357092,3739,0.2941963091735758,268.2901361474861
271,272,"{'x': -13042366.27954463, 'y': 3858459.044077485, 'spatialReference': {'wkid': 102100, 'latestWkid': 3857}}",2018-05-12,14:00:00,49995,32.7219778,-117.1615697,08:00:00,the mercato little italys farmers market,1900,farmers,14062039.298476113,20834,0.0911970816933858,70.36371758723122
272,273,"{'x': -13050424.791325483, 'y': 3866815.766232937, 'spatialReference': {'wkid': 102100, 'latestWkid': 3857}}",2018-05-12,17:30:00,50695,32.7851118383,-117.233960543,07:00:00,crystal pier outrigger race,1800,athletic,7186931.538479701,11657,0.15441365703011067,2440.465746068046
273,274,"{'x': -13038475.852584543, 'y': 3861824.698536065, 'spatialReference': {'wkid': 102100, 'latestWkid': 3857}}",2018-05-10,19:30:00,50045,32.7474103,-117.1266214,15:00:00,north park thursday market,970,farmers,16069486.831794485,32584,0.029769211883132828,402.40919713342504
274,275,"{'x': -13051653.486550327, 'y': 3861258.547653381, 'spatialReference': {'wkid': 102100, 'latestWkid': 3857}}",2018-05-09,20:00:00,50179,32.7431327,-117.2449981,16:00:00,ocean beach certified farmers market (wednesdays),1260,farmers,17576294.415293537,26559,0.047441545238902066,1508.4068125210351
275,276,"{'x': -13042312.189404054, 'y': 3857633.4358812296, 'spatialReference': {'wkid': 102100, 'latestWkid': 3857}}",2018-05-09,14:00:00,49801,32.715738,-117.1610838,11:00:00,curbside bites food truck markets - downtown lunch,330,farmers,4516797.592125815,15931,0.020714330550499028,684.2661748022521
276,277,"{'x': -13052720.918015596, 'y': 3868787.072960929, 'spatialReference': {'wkid': 102100, 'latestWkid': 3857}}",2018-05-08,19:00:00,50473,32.7999983,-117.254587,14:00:00,pacific beach tuesday farmers market,860,farmers,8995373.633749794,14633,0.0587712704161826,3384.51232589273
277,278,"{'x': -13039769.273748068, 'y': 3895556.3849826586, 'spatialReference': {'wkid': 102100, 'latestWkid': 3857}}",2018-05-06,17:00:00,50646,33.0019017,-117.1382404,11:00:00,fiesta de los penasquitos,20300,festival,4340306.9785946915,3489,5.818286041845801,4779.018567170613
278,279,"{'x': -13037842.700716754, 'y': 3890953.2304918845, 'spatialReference': {'wkid': 102100, 'latestWkid': 3857}}",2018-05-06,11:30:00,50647,32.9672159,-117.1209337,10:00:00,fiesta de los penasquitos parade,2100,parades,9105162.055059543,7767,0.2703746620316725,1128.2745816135234
279,280,"{'x': -13042223.24513091, 'y': 3859704.750320469, 'spatialReference': {'wkid': 102100, 'latestWkid': 3857}}",2018-05-06,15:00:00,50555,32.7313918,-117.1602848,10:00:00,sunday artisan market,3020,farmers,12767307.614785042,23833,0.12671505895187346,492.38345981723285
280,281,"{'x': -13047672.128264183, 'y': 3868254.6230225987, 'spatialReference': {'wkid': 102100, 'latestWkid': 3857}}",2018-05-06,18:00:00,50528,32.7959777124,-117.20923295,09:00:00,san diego hoolualea (2-day event),5200,festival,20722288.134414855,16209,0.32080942686162006,4.710023656075473
281,282,"{'x': -13041067.32580241, 'y': 3861974.5260695233, 'spatialReference': {'wkid': 102100, 'latestWkid': 3857}}",2018-05-06,14:00:00,49919,32.7485423,-117.149901,09:00:00,2018 hillcrest farmers market (sundays),2400,farmers,7415300.031184129,15643,0.1534232564086173,534.8104904228812
282,283,"{'x': -13048192.564249484, 'y': 3860166.185770594, 'spatialReference': {'wkid': 102100, 'latestWkid': 3857}}",2018-05-06,13:00:00,50694,32.7348786887,-117.213908106,07:00:00,miracle babies 5k,1900,athletic,6750363.171272228,6145,0.30919446704637915,2340.933717508673
283,284,"{'x': -13050424.791325483, 'y': 3866815.766232937, 'spatialReference': {'wkid': 102100, 'latestWkid': 3857}}",2018-05-06,11:00:00,49864,32.7851118383,-117.233960543,06:30:00,girls on the run 5k,2000,athletic,7676284.809039441,12001,0.16665277893508873,2440.465746068046
284,285,"{'x': -13048536.730051251, 'y': 3863729.3308810177, 'spatialReference': {'wkid': 102100, 'latestWkid': 3857}}",2018-05-06,10:30:00,50622,32.7617994,-117.2169998,05:40:00,spring sprint triathlon,1700,athletic,10774958.386194305,3638,0.4672897196261682,400.9508495533044
285,286,"{'x': -13054803.714593897, 'y': 3875346.5924310377, 'spatialReference': {'wkid': 102100, 'latestWkid': 3857}}",2018-05-05,17:00:00,50645,32.8495150269,-117.27329708,12:00:00,junior league of san diego food & wine festival,1350,festival,2793682.481212221,3301,0.4089669797031203,3482.9971660847073
286,287,"{'x': -13597803.138763886, 'y': 4502835.252371363, 'spatialReference': {'wkid': 102100, 'latestWkid': 3857}}",2018-05-05,23:00:00,50735,37.4558282,-122.1511439,11:30:00,viva north park festival,1040,festival,14131918.822999364,16421,0.06333353632543694,629981.8225571868
287,288,"{'x': -13041279.719939938, 'y': 3859740.3990523205, 'spatialReference': {'wkid': 102100, 'latestWkid': 3857}}",2018-05-05,18:00:00,50621,32.7316611885,-117.151808969,11:00:00,cinco de mayo,3300,festival,1715052.620133143,2800,1.1785714285714286,247.08060371706318
288,289,"{'x': -13040349.30295297, 'y': 3855529.0766721806, 'spatialReference': {'wkid': 102100, 'latestWkid': 3857}}",2018-05-05,17:00:00,50529,32.6998316528,-117.143450891,10:00:00,cinco de mayo con orgullo,4250,festival,5423447.867127968,7645,0.5559189012426422,1.734643440840156
289,290,"{'x': -13039950.490524488, 'y': 3884050.598923884, 'spatialReference': {'wkid': 102100, 'latestWkid': 3857}}",2018-05-05,17:00:00,50450,32.9151774938,-117.139868298,10:00:00,9th annual asian cultural festival,5500,festival,13334992.93106749,20494,0.26837123060407925,2186.7523146603157
290,291,"{'x': -13035510.50172489, 'y': 3861870.083371472, 'spatialReference': {'wkid': 102100, 'latestWkid': 3857}}",2018-05-05,13:00:00,50096,32.7477532,-117.0999832,09:00:00,city heights farmers market (every saturday),600,farmers,7070373.852642028,14797,0.04054875988376022,805.6311110202779
291,292,"{'x': -13047672.128264183, 'y': 3868254.6230225987, 'spatialReference': {'wkid': 102100, 'latestWkid': 3857}}",2018-05-05,18:00:00,50527,32.7959777124,-117.20923295,09:00:00,san diego hoolualea (2-day event),5200,festival,18491932.890572775,14431,0.36033538909292495,4.710023656075473
292,293,"{'x': -13042366.27954463, 'y': 3858459.044077485, 'spatialReference': {'wkid': 102100, 'latestWkid': 3857}}",2018-05-05,14:00:00,49994,32.7219778,-117.1615697,08:00:00,the mercato little italys farmers market,1900,farmers,14062039.298476113,20834,0.0911970816933858,70.36371758723122
293,294,"{'x': -13047728.425647622, 'y': 3865710.9871919993, 'spatialReference': {'wkid': 102100, 'latestWkid': 3857}}",2018-05-05,17:00:00,49955,32.776767932,-117.209738678,07:00:00,14th annual dragon boat race festival,600,athletic,4095347.2330558556,640,0.9375,113.44495989927404
294,295,"{'x': -13038837.674325464, 'y': 3888569.6058790963, 'spatialReference': {'wkid': 102100, 'latestWkid': 3857}}",2018-05-05,10:00:00,50677,32.9492494,-117.1298717,06:30:00,penasquitos 5k community fun run/walk,750,athletic,21546903.22084653,20632,0.03635129895308259,497.1391980867574
295,296,"{'x': -13038475.852584543, 'y': 3861824.698536065, 'spatialReference': {'wkid': 102100, 'latestWkid': 3857}}",2018-05-03,19:30:00,50044,32.7474103,-117.1266214,15:00:00,north park thursday market,970,farmers,16069486.831794485,32584,0.029769211883132828,402.40919713342504
296,297,"{'x': -13051653.486550327, 'y': 3861258.547653381, 'spatialReference': {'wkid': 102100, 'latestWkid': 3857}}",2018-05-02,20:00:00,50178,32.7431327,-117.2449981,16:00:00,ocean beach certified farmers market (wednesdays),1260,farmers,17576294.415293537,26559,0.047441545238902066,1508.4068125210351
297,298,"{'x': -13042312.189404054, 'y': 3857633.4358812296, 'spatialReference': {'wkid': 102100, 'latestWkid': 3857}}",2018-05-02,14:00:00,49800,32.715738,-117.1610838,11:00:00,curbside bites food truck markets - downtown lunch,330,farmers,4516797.592125815,15931,0.020714330550499028,684.2661748022521
298,299,"{'x': -13052720.918015596, 'y': 3868787.072960929, 'spatialReference': {'wkid': 102100, 'latestWkid': 3857}}",2018-05-01,19:00:00,50472,32.7999983,-117.254587,14:00:00,pacific beach tuesday farmers market,860,farmers,8995373.633749794,14633,0.0587712704161826,3384.51232589273
299,300,"{'x': -13052137.926710362, 'y': 3862656.3580435286, 'spatialReference': {'wkid': 102100, 'latestWkid': 3857}}",2018-04-29,17:00:00,50678,32.7536936,-117.2493499,13:00:00,bark n brew san diego,770,festival,5293375.529978075,7985,0.09643080776455855,1239.3341347835656
300,301,"{'x': -13040965.298706112, 'y': 3859743.301813465, 'spatialReference': {'wkid': 102100, 'latestWkid': 3857}}",2018-04-29,17:00:00,50158,32.7316831239,-117.148984475,12:00:00,tct international art festival (5-day event),110,exhibits,3775929.7641545366,2972,0.0370121130551817,511.23785400035763
301,302,"{'x': -13041279.719939938, 'y': 3859740.3990523205, 'spatialReference': {'wkid': 102100, 'latestWkid': 3857}}",2018-04-29,16:30:00,50631,32.7316611885,-117.151808969,11:30:00,san diego student shakespeare festival,600,festival,3000243.9630311276,4431,0.13540961408259986,247.08060371706318
302,303,"{'x': -13040888.824998923, 'y': 3859031.49155776, 'spatialReference': {'wkid': 102100, 'latestWkid': 3857}}",2018-04-29,16:00:00,50632,32.726304,-117.1482975,10:00:00,month of the military child festival,550,festival,6927487.236696643,10232,0.0537529319781079,347.220227945034
303,304,"{'x': -13042223.24513091, 'y': 3859704.750320469, 'spatialReference': {'wkid': 102100, 'latestWkid': 3857}}",2018-04-29,14:00:00,50554,32.7313918,-117.1602848,09:00:00,sunday artisan market,3020,farmers,12568199.304916611,23726,0.1272865211160752,492.38345981723285
304,305,"{'x': -13041067.32580241, 'y': 3861974.5260695233, 'spatialReference': {'wkid': 102100, 'latestWkid': 3857}}",2018-04-29,14:00:00,49918,32.7485423,-117.149901,09:00:00,2018 hillcrest farmers market (sundays),2400,farmers,7415300.031184129,15643,0.1534232564086173,534.8104904228812
305,306,"{'x': -13046076.791943701, 'y': 3862535.324132546, 'spatialReference': {'wkid': 102100, 'latestWkid': 3857}}",2018-04-29,16:30:00,50358,32.7527792,-117.1949018,09:00:00,old town artisans market,1100,farmers,7582233.092709851,3894,0.2824858757062147,268.2901361474861
306,307,"{'x': -13047672.128264183, 'y': 3868254.6230225987, 'spatialReference': {'wkid': 102100, 'latestWkid': 3857}}",2018-04-29,11:00:00,50216,32.7959777124,-117.20923295,06:30:00,awesome 80s run,950,athletic,20429491.556194503,16132,0.05888916439375155,4.710023656075473
307,308,"{'x': -13046463.770331072, 'y': 3877795.276984023, 'spatialReference': {'wkid': 102100, 'latestWkid': 3857}}",2018-04-28,17:00:00,50643,32.8679926638,-117.198378086,13:00:00,quintessential festival,650,festival,13664978.98129216,10637,0.06110745510952336,360.3287952694883
308,309,"{'x': -13043346.614640303, 'y': 3866995.736524202, 'spatialReference': {'wkid': 102100, 'latestWkid': 3857}}",2018-04-28,12:00:00,50526,32.786471,-117.1703762,11:00:00,annual linda vista multi-cultural parade,10500,parades,14695265.062096292,14513,0.7234892854682009,827.792826997706
309,310,"{'x': -13043497.38431148, 'y': 3866581.8852605573, 'spatialReference': {'wkid': 102100, 'latestWkid': 3857}}",2018-04-28,17:00:00,50525,32.7833455043,-117.171730587,10:00:00,33rd annual linda vista mult-cultural fair,10500,festival,11182109.625864992,15342,0.684395776300352,851.7698058316561
310,311,"{'x': -13046076.791943701, 'y': 3862535.324132546, 'spatialReference': {'wkid': 102100, 'latestWkid': 3857}}",2018-04-28,16:30:00,50357,32.7527792,-117.1949018,09:00:00,old town artisans market,1100,farmers,6696390.261357092,3739,0.2941963091735758,268.2901361474861
311,312,"{'x': -13035510.50172489, 'y': 3861870.083371472, 'spatialReference': {'wkid': 102100, 'latestWkid': 3857}}",2018-04-28,13:00:00,50095,32.7477532,-117.0999832,09:00:00,city heights farmers market (every saturday),600,farmers,7070373.852642028,14797,0.04054875988376022,805.6311110202779
312,313,"{'x': -13042366.27954463, 'y': 3858459.044077485, 'spatialReference': {'wkid': 102100, 'latestWkid': 3857}}",2018-04-28,14:00:00,49993,32.7219778,-117.1615697,08:00:00,the mercato little italys farmers market,1900,farmers,14062039.298476113,20834,0.0911970816933858,70.36371758723122
313,314,"{'x': -13043528.764719337, 'y': 3858483.484048022, 'spatialReference': {'wkid': 102100, 'latestWkid': 3857}}",2018-04-28,11:00:00,50644,32.7221625063,-117.172012482,07:45:00,walk to cure arthritis,1400,athletic,9342802.294596862,17121,0.08177092459552596,649.8692777092282
314,315,"{'x': -13038330.202162784, 'y': 3854882.517839854, 'spatialReference': {'wkid': 102100, 'latestWkid': 3857}}",2018-04-28,17:00:00,50536,32.6949439,-117.125313,07:00:00,22nd annual barrio logan grand prix,2800,athletic,19735930.157062437,14143,0.19797779820405856,50.91787237097456
